weeks,Araria,Aurangabad,Banka,Begusarai,Bhagalpur,Bhojpur,Buxar,Darbhanga,Gaya,Gopalganj,Jamui,Kaimur (bhabua),Katihar,Khagaria,Kishanganj,Lakhisarai,Madhepura,Madhubani,Munger,Muzaffarpur,Nalanda,Nawada,Pashchim Champaran,Patna,Purba Champaran,Purnia,Rohtas,Saharsa,Samastipur,Saran (chhapra),Sheikhpura,Sheohar,Sitamarhi,Siwan,Supaul,Vaishali,Arwal,Jehanabad
2017-04-09,0.097531462886504,0.055679484019204,0.644944887076105,0,0,0.406576028182393,0.391096907002585,0.167045802942344,0.039021049227033,0,2.72402906417847,0.095872153838476,0.308267290251596,0,0,0.202599548158191,0.119029384904674,0.305958783626556,1.32899379730225,0.404400910649981,0,0,0.503896393946239,0.026605057574454,0.320904280458178,0.039589096392904,0.667080075400216,0,0.005974082010133,0.004997616154807,0,0.550510610852923,0.346165231295994,0,0.764454739434378,0.022112427013261,0.476422957011631,0
2017-04-16,1.61706209182739,0,0.026862461652075,0,0.52159563771316,0,0,0.64913934469223,0.088181335585458,0.212608422551836,0,0,4.24633408955165,0.090270147791931,0.364270840372358,0,0.580813513270446,0.578551489966256,0.049600916249411,0.391538883958544,0.032753595284053,0,0.084854191967419,0.035958622183119,0.585067191294261,1.83431519638924,0,0.159237826154346,0.205427005887031,0,0,0.233218090874808,0.653718221755255,0,0.430873039222899,0.085247601781573,0.12709572485515,0.174265895571027
2017-04-23,5.49966553492206,0,0.055044120443719,1.17033304486956,3.4653897909891,0.172885838009062,0,6.75141637612666,0.241958216258458,0.144928817238126,0.010992272623948,0.004163072222755,14.0400003077728,2.53191859168666,5.96894698909351,0.13012398992266,6.53282118535468,3.76886750374521,0.372679470905236,2.82713457303388,0.114109290497644,0.031496195566087,2.73133847543171,0.566325619107201,1.21002817835127,11.1595192452272,0,3.58283951027053,2.92483070173434,0.045773376737322,0,0.351800952638899,3.04474987870171,0,1.07640577533415,0.332043094294412,0,0.607119909354619
2017-04-30,1.1272764565157,0,0.130693921287145,1.66649797984532,1.74267532711937,0.679497085866474,1.18015122413635,1.31844564846584,0.372916581375258,1.28812990869795,0.031511181167194,0.154641378493536,2.67488079071045,1.77254152297974,0.442804958139147,0.343534161647161,1.70085534027645,0.912777294431414,0.731454449040549,1.55226509911673,0.80854135964598,0.08059321131025,1.02354320458003,1.25871958051409,2.9733277789184,2.67439090354102,0.164064294951303,1.32749750500634,2.52338300432478,1.37201568058559,0,0.089182947363172,0.355166429565066,1.24905672527495,0.463698354505357,1.6667092527662,1.16364397321429,2.6660088130406
2017-05-07,0.149499607937677,0.007750574795027,0.614776348162975,0,0.324222072249367,0,0,0.602654191000121,0.533714061975479,0.043275403124946,0.873544607843671,0.11508679886659,0.138322140915053,0.088039308786392,4.50393096676895,0.244929370425996,0.132050114018577,1.11294257598264,0.050273541893278,0.074845820133175,0.20773112986769,0.403166600636073,2.10222790416862,0.929180769693284,0.176738870569638,0.191245787200474,0.088871491806848,0.008244659219469,0.060877651508365,0,0,0,1.20801757347016,0.02181048478399,1.53042330344518,1.07633569304432,0.049885924373354,0.051771623747689
2017-05-14,10.9304721962128,0.118041155475473,0.368592918983528,0.552821078470775,1.51181836497216,1.11029971923147,0.964937959398542,9.13691430485674,1.2496711228575,2.91014936247042,0.928971255464213,0.63273704406761,3.36512281979833,2.40485790797642,14.8810886655535,0.231963237126668,8.4129090208028,7.04117928743362,0.984057786209243,5.05684404075146,1.55591232436044,0.105220587480636,1.73631707046713,2.3546409117324,2.04807340673038,9.91992069426037,1.02906528285572,5.90892908686683,3.92212813241141,2.54778885820082,0,3.22259112766811,4.47214349394753,1.59096145913714,6.95743348910695,3.20699562345232,0.340318986347743,3.18381541115897
2017-05-21,3.33406036985772,0.215221075784592,1.73321135661432,2.2754568372454,5.5578125502382,0.261652974855332,0.68585205078125,4.2451639686312,0.731889159551689,1.61483117831605,5.4351407800402,0.27352747179213,4.20439781120845,4.81891861983708,5.15585717345987,2.11519634156,4.15940155621086,3.68730778161969,3.2492459501539,2.8605879672936,0.196274237441165,0.439511222498757,3.50860612759633,1.45723223686218,1.99746637003762,5.23811140798387,0.936043453216553,4.54057997181302,2.53644685074687,1.34719364643097,0.941558463232858,1.64642609017236,1.98243225472314,0.884529670079549,2.02117309967677,1.43138949892351,0,0.740010797977448
2017-05-28,7.77721408009529,0.220491342010006,2.22179939225316,2.16819290710347,4.86025539608229,0.776189189581644,1.89950016140938,9.25912877491543,1.01152424812317,3.91964195136513,1.4340676463076,0.506205362223444,3.97005952426366,5.01553179536547,6.85599168602909,1.63084052006404,4.41755865940026,5.4720712525504,1.24990653140204,4.96769107718553,3.78308373689651,2.34550261497498,4.95309895543115,2.1861573216461,3.43480667046138,5.55915206457887,0.452849858147757,2.53710682619186,3.74122063815594,2.93326967699187,2.29956259046282,2.25477824892317,6.53305954024905,3.60060161352158,5.31706193373317,3.92133737142597,0.395547066416059,1.51790239129748
2017-06-04,3.06106286815235,1.65657148173168,2.14209521561861,5.26437146748815,4.31208063591094,1.68116662615822,1.11984179275376,4.45312938360231,1.41120884439775,3.55964919605425,5.24634913887296,0.096770671861512,2.62426970260484,3.90720523255212,4.39921007411821,4.17041012502852,2.26891928485462,2.82155481236322,3.8206748600517,4.22076048276254,3.44852175457137,4.9435805188758,1.89994688584868,3.9569487344651,6.07217002596174,2.78038200310298,0.923205431870051,3.84871248688017,5.39394899351256,2.30152663290501,5.47157064505986,3.00194323062897,0.930321466355097,1.02296805594649,1.18145094173295,4.63942814032946,1.26968629019601,0.897519111633301
2017-06-11,3.9042812202658,9.18042180829105,1.14291353949479,5.61573521580015,3.42632090903464,3.12819591874168,2.48161603936127,9.8097040951252,3.30659161401646,4.2130243703723,1.71849163621664,0.522873193735168,3.70681658131736,6.4042276303683,2.28992609679699,2.34458510010015,5.47306684058692,10.0146583761488,2.36394125648907,6.81609771081379,3.74003730767539,3.50233807450249,6.1092373292361,5.73752013487475,9.60313042317118,3.72441018266337,1.45911739000252,10.5727640330082,9.96418175952775,3.97347600460052,4.10205296107701,5.74259226662772,6.53161204145068,2.63750484585762,6.47212781224932,4.74345702571528,0.818220496177673,1.75480132869312
2017-06-18,2.05512971111706,5.12989953858039,2.26202962866851,0.922662909541811,4.02801879388946,2.79942706936882,1.63714259437152,3.72155836171338,1.17495744590248,1.75108320053135,1.74495591436114,0.808604575338818,3.88005388293947,4.02473595312664,3.05277050392968,2.58324590751103,4.50558959373406,3.06599544244153,5.62303627388818,2.32464857612337,0.725492779697691,1.24806580302261,1.54270831814834,4.51754124107815,1.47896015069314,4.93486260800135,0.80416544846126,7.91302797340211,5.80793506971427,4.91606990567276,1.14963407175882,0.73687219619751,1.52760235042799,5.71933535734812,1.21353958192326,2.66608787008694,0.865319720336369,1.09394214834486
2017-06-25,8.29581092085157,1.2710676011112,3.93285350847457,5.95648161002568,6.72516946281706,1.41685918825013,0.43003589872803,1.04073739743658,2.07418384935175,4.71276909751552,5.58955465895789,3.37829976457925,14.9450569178377,4.03367409642254,6.21650861629418,6.41687907775243,4.61753238444882,5.21706902980804,4.70515960880688,3.17960755101272,5.46636779393469,5.14265815665325,4.05625741157149,4.59195386724813,3.57414240751948,7.52482557296753,2.36699474368777,1.61362471112183,5.94954203388521,6.1666581013373,5.75998789497784,3.640946158341,4.70183593318576,3.77912103207338,15.0071858905611,5.4394695439509,1.59837545667376,2.98193183967045
2017-07-02,3.40051376713174,2.42082131902377,2.26198423919933,1.1025342472962,3.72806188073896,3.50481715088799,4.16755326517991,14.0690389113235,6.08738572884883,4.5044577313321,2.92840367316135,7.2496373511496,1.25944698921272,4.58743956046445,6.95761405037982,2.92309822354998,2.47168272307941,6.99918800379549,3.30663509028298,4.16303426878793,5.73752482022558,6.6750740082491,14.6824379669768,4.7087094883124,4.16585775954383,1.40369358800706,4.91977146012443,4.39007696651277,3.94210443725543,6.78297457801444,2.25057792982885,5.42701462336949,2.67848064963307,2.50790617792379,2.71164104484376,5.55402135210378,5.42408099770546,4.87121612685067
2017-07-09,32.5036400796047,4.1761549362351,8.87959235161543,17.0456364836012,16.3571573779697,12.9050642649333,14.224616540862,24.0855586954526,18.2713837872658,12.1118131732302,15.1445211528667,11.2586409463769,24.2888169527054,9.82695112058094,28.1791454383305,11.1138974871664,15.7646301154579,25.9915707807456,9.61114780072655,15.3957293757371,11.6287030833108,9.91278003227143,16.3637420894312,19.061033703032,13.7839349746704,29.4360916004294,18.9963547434126,18.2284463984626,15.3439439210509,14.3316610148975,8.17515001978193,8.54501508814948,11.9334587547041,8.47943436957541,15.5466524930227,16.5802324158805,12.9120240211487,12.6772864205497
2017-07-16,21.2401259552155,3.89050518821866,12.5089191427188,18.0924587952239,16.6435877304702,10.5371159826006,16.0046679292406,33.1048483215272,7.25230012301888,27.3664633056947,16.4141263482826,17.717399194127,15.8032614627055,24.4448379107884,23.8563679286412,14.596533043044,14.4141642610942,13.2671895542315,14.9885987852301,31.3131291890251,9.87114803067276,8.61445643788292,15.7063801192812,22.7153333099115,22.406120219401,22.586551982732,13.38007209301,14.0114068303789,26.4950945286879,29.6846680998802,11.027801156044,22.085844039917,19.3650222051711,18.01088747666,16.4108443558216,26.7555079055684,6.43258469445365,12.4117461272648
2017-07-23,6.56504780213748,6.13724394710291,18.1132204192025,5.30416940791266,4.89309744891666,11.2462044613702,12.7183313284601,4.996224483209,7.40751365880881,2.40240063198975,7.6154265898679,5.10279075588499,4.78587960111243,5.05928746291569,6.07594485368047,3.82337092076029,4.40147058027131,2.06101594950472,5.78035147488117,4.14911031031183,10.6981445891517,9.57630537805103,2.1123660877347,9.16802085013617,3.39848585980279,4.38771391908328,13.8465947998422,4.98074516299225,7.98654746157782,5.53359684007508,7.73365684917995,5.28462127276829,1.04013429085414,3.78501874918029,4.83974790005457,5.74981455079147,10.1913054330008,11.7777347905295
2017-07-30,4.35915616420763,3.16496906311266,16.2380556756897,5.95822909314718,10.3979129408087,7.00814689624877,5.26217928103038,2.70257500825184,14.8435262580003,4.38297163375786,15.7840298648391,20.1002242423239,6.68714212349483,12.2471468150616,3.56269046877112,9.18384668656758,6.31922996257033,3.3897072834628,10.8636764351811,2.93515887590391,9.16212166047522,10.9405755201976,7.66617760514574,9.19565778899761,3.78953750644411,4.14896250764529,15.299015043463,3.75688677813326,7.56531291933996,4.76028388312885,9.91166400483676,2.80485942534038,6.62390192669062,1.94589039364031,2.70914193420183,4.14696481611048,8.87786792005811,7.37698263781411
2017-08-06,13.116385102272,2.93888857393038,5.41601749536182,8.77450242425714,8.40850256383419,8.62613253366379,15.6186687350273,17.021709463426,11.0216333162572,8.26127484760114,6.13453398219177,14.9842009459223,8.93716283781188,11.0571381300688,13.0490668245724,6.56311468283335,10.2448973347034,15.9398051708937,5.00307250022888,8.37460893605437,12.9615926231657,10.0177852539789,25.6472628004849,14.2410986168044,12.9568779621805,9.61813269484611,18.982673821279,5.21550037037759,16.7820148808616,7.26006267241069,11.7206642287118,15.0187783922468,12.0114325717801,6.49469664267131,14.2096134679658,9.78611332816737,7.27383294275829,9.62759313413075
2017-08-13,75.0656304614885,1.25269869927849,10.967281659799,15.301722066743,14.1285112869172,5.07651068624996,5.01969613560608,40.8759744409472,11.9557108764138,11.8979456307633,14.1315490534263,6.24860171086732,42.636255301748,15.5164999408381,74.6121450151716,11.610111749598,29.6538850697023,49.1202023114477,9.96415536105633,36.6448345003383,11.3035771080426,10.8800564890816,44.9056217239371,26.3822351296743,30.5859408659594,49.7379088174729,4.02436904055732,20.3679460216136,32.398415935891,10.3273472726345,11.370306117194,28.7877674273082,60.8766229124296,7.89629635924385,74.1035139787765,30.5244428313204,3.6890061880861,15.6371918235506
2017-08-20,6.73242015391588,8.39798448146099,3.16777014998453,4.38237972344671,7.17466263543992,7.30150760781197,7.95176567350115,2.42289446507181,6.82689437334027,4.63656937410789,7.70783263019153,4.35124334551039,8.00871585394655,9.06814580304282,10.3123997790473,3.95174833706447,6.71011778552617,4.03729089434658,7.71624188763755,6.44144427084497,3.22469561014857,5.15265132415862,25.5782486498356,7.14316830039024,8.85221825497491,6.04172125529675,10.4870986121041,5.06627454998947,5.49596638498562,6.7140991968768,4.23285222905023,4.31301866258894,5.32653391148363,7.54710683865207,8.15470199357896,9.22349430354578,8.50977614947728,4.959317194564
2017-08-27,8.46498277038336,9.72005358971064,0.798290083983115,1.81299643857139,11.0826951435634,2.04693760190691,6.20955539494753,6.49726440331766,5.3999856701919,1.46735420690051,1.08191879146865,6.32392429524944,12.2580447205475,4.25466314277479,8.74828118085861,3.69454501356397,4.04482098189848,2.38942285605839,1.5337118016822,2.10171896166035,2.93898225469249,2.83765280672482,1.11758063440876,7.05237005367166,2.44706246852875,8.70692015403793,4.76620145312377,0.565030653561865,4.32396988623909,4.9003685091223,4.24486677561487,1.34697310413633,5.4417364753428,0.100347480603627,6.55114240305764,5.46778821519443,1.73015541689737,2.88750113546848
2017-09-03,8.79907597601414,4.43621576518293,8.23778851489936,7.12423487433365,10.4067587824095,5.62065119970413,7.98711687911834,9.85783625819853,5.28563022932836,5.56381825943078,4.61500979853528,5.84871970152571,12.6690051666328,9.18820038863591,3.21265823500497,4.6130353368464,6.92461510960545,5.78120446971485,7.414760691779,3.49771644042007,7.42819269959416,5.12203658052853,13.5366522353143,4.15976300764652,3.33831549244268,4.47820088870469,6.73825781068632,7.12349482661202,6.41457834360855,1.75075401280607,3.77022834973676,10.2806258542197,4.42548345738933,4.06117792640414,6.38096217314402,3.87411441387875,6.03628722258977,3.80736650739397
2017-09-10,7.66415874660015,3.63819069048715,2.70889671758882,1.39315721818379,1.0973318318526,3.85638425818511,1.44546593938555,2.75410796435816,0.510640248656273,1.59462446293661,1.00239900393145,0.039450168609619,2.69757440217904,1.46268988081387,11.5550054311752,0.489134264843804,3.54098668162312,2.44771780797413,0.972146838903427,2.10725601549659,1.30951370937484,0.685769830431257,4.78959321603179,4.581233233923,4.01596473072256,3.46652331806365,0.008676094668252,2.78400064082373,1.934695591884,1.55310084777219,2.00308571543012,5.1906259741102,2.46345247541155,0.249906236926714,8.06344144117264,5.4462214921202,0.467660759176527,0.96826736841883
2017-09-17,1.67279414140752,9.41797728416702,3.45577435355101,3.06133689199175,2.05974560408365,3.35682114107268,1.54975582872118,2.42370573324817,0.432806331664324,2.29804387688637,2.58586428048355,0.084129163197109,2.48724241469588,2.55777162739209,1.81965137805258,2.46186376753307,2.96750592174275,4.98870638183185,1.77765977169786,0.696019949657576,1.33604469469615,1.46396947616623,9.99872430839709,2.5701164411647,3.50779464031969,2.71665930747986,1.56807805001736,0.603720718906039,3.12581118728433,0.989793847288404,3.93105743612562,0.491450465151242,3.60622032625335,2.33807081055074,1.23456529208592,1.2620352219258,0.381838802780424,0.106447996837752
2017-09-24,9.03749114168542,11.0242017410577,11.266665391624,11.6016655138561,10.9968870906603,3.41275990222182,3.49712568947247,5.21124551125935,6.6452045544982,7.09322892342295,17.2884862465518,1.52922884676428,9.47400148596083,14.9565245594297,9.11992188223771,8.35061977732749,10.1318797729909,2.75988561681339,11.9406666925975,4.24593220225402,3.85753708013466,4.93199121668225,14.5589330906847,6.9174270658266,5.73381561083453,7.24686867140588,3.94686923793384,4.55489706496398,9.02549634235246,6.05046210416726,5.85043856075832,7.95522035871233,3.5128709759031,4.75381534014429,5.80228101923352,4.90504229920251,2.50514259508678,4.83305624553135
2017-10-01,1.19702474240746,0.102670898867978,5.76125498807856,5.30016459364976,6.81676661968231,0.288742928632668,1.42589464357921,0.4971935238157,1.69702169565218,1.19253922253847,4.24581470659801,0.022542953491211,7.28160691261292,4.94251844286919,39.1635717302561,2.9782282043071,3.67759801660265,2.43336978469576,6.55334257866655,1.24597891579781,1.99267565139702,0.966965476671855,0.125255146729095,1.32669924270539,0.535507747956685,4.35033921968369,0.041052966458457,4.25390997493551,1.48705470561981,0.946282779318946,1.25031900405884,0.851433822086879,0.103058708920365,0.938220177377973,3.51165378093719,0.944711416959763,2.09497601645333,3.47542817252023
2017-10-08,5.37780975443976,1.22556273272586,9.21272924968174,0.092450776270458,19.4142667197046,0.033744596299671,0.288832362209047,0.184337856514113,2.5875142353986,0.024666967136519,7.94646825322083,0,19.5602908526148,8.9889287826206,5.33987352677754,1.5631621550946,10.2505683893604,0.93826350569725,3.17142367362976,0,0.228295981884003,1.55383531820206,0.542188449629716,0.245408445596695,0,7.84815988086519,0.03388090303966,1.82949467216219,0.034039154648781,0.011082299266543,0.077439720077174,0,0.205932975524948,0.084593358493987,4.11799473989578,0.199216425418854,0.370985337666103,1.36459173474993
2017-10-15,1.74881217628717,11.1452525137436,15.1229704038373,10.2960343148027,11.0219874438785,0.399766472123918,1.16480808598655,1.10762868608747,1.1639134313379,0.184952852981431,16.6545403147382,0.548926367646172,0.503501348836081,12.8372436932155,4.31827653731619,19.81215307968,2.61329864444477,0.280215225049428,16.3655375157084,0.272963403591088,4.02218726703099,9.26155719515823,0,4.61906322411128,0.077087538582938,1.58317378305254,0.776029661723546,3.63403245097115,5.60740719788841,0.09424809387752,17.1923264477934,0,0.51177226539169,0.030772099892298,0.838701702299572,2.24911749762084,0.935685873031616,1.12994371993201
2017-10-22,3.04407903977803,0.073754096551547,2.20237846033914,1.33495305265699,1.71434455684253,0.227776019346146,0,0.371400869318417,0.659588269676481,0,0.628828090216432,0,3.65656609279769,2.60825913293021,1.09282629617623,0.059502720832825,3.00169719329902,0.803318240812847,0.662705203252179,0.047627707411136,0.222513811928885,0,0.712172284722328,0.678552688587279,0,5.07931960764385,0,0.167165575992493,0.679854896451746,0.07203494480678,0,0,1.26890047107424,0,2.23606106213161,0.484068424573966,0,0.72159058707101
2017-10-29,0,0,0,0,0,0,0,0,0.001446511809315,0,0,0,0,0,0.369673064776829,0,0.006518219730684,0,0,0,0.086940654154335,0,0,0.462301756654467,0,0.01204894837879,0,0,0,0,0,0,0,0,0.0776119019304,0.46254843047687,0,0
2017-11-05,0.428668794887406,0,0,0,0,0,0.265078940561839,0.581708639860153,0.085155765499387,0,0,0.092862222166288,0.005304129208837,0,0.048802384308406,0,0.134065749389785,1.31136886392321,0,0,0.085245066455432,0,0,0.180801175889515,0,0.056197105419068,0,0.020913280191876,0.029585931982313,0,0,0,1.00046989534582,0,1.45258905774071,0.180897678647722,0,0.274487393242972
2017-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-19,0,0.001762695373997,0,0,0,0,0,0,0.007385599187442,0,0.04026432122503,0.020819764761698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02886362267392,0,0,0,0,0,0,0,0,0,0,0
2017-11-26,0,0.263599167681403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048802384308406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-10,0,0.139415611646005,0.061300063239677,0,0.069928078424363,0,0,0,0,0,0.04026432122503,0,0.022141343142305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0.054501440695354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024343410772937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-11,0,0.02728157348576,0,0,0,0.026957665170942,0,0,0.157626074552536,0,0,0.0218753076735,0,0,0,0,0,0,0,0,0.028094115001815,0.087474993651822,0,0,0,0,0.089540003027235,0,0,0,0,0,0,0,0,0,0.060143070561545,0.062061897345952
2018-02-18,0,0.158789848760953,0,0,0,0.137863494101025,0.556872640337263,0,0.399517750740051,0.024912114654269,0,0.250242565359388,0,0,0,0,0,0,0,0,0.085959567555359,0.218687470470156,0.107540387128081,0,0,0,0.49664420400347,0,0,0.02810229233333,0,0,0,0.254847398826054,0,0,0.160564814295088,0.155154739107404
2018-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-04,0.054566990850227,0.010764034967574,0.108370067817824,0,0.119431091915993,0,0,0,0.010032124710935,0,0,0.137501932325817,1.01872578092984,0,0.431976526975632,0,0.003933238397752,0,0,0,0,0,0,0,0,0.142899712281568,0.10384749685015,0,0,0,0,0,0,0,0.007977384896505,0,0,0
2018-03-11,0.024680112621614,0.001100867158837,0,0,0,0,0,0,0,0,0,0.014062696979159,0,0,0.105652553694589,0,0,0,0,0,0,0,0,0,0,0.020028281779516,0.010620766026633,0,0,0,0,0,0,0,0.011151549362001,0,0,0
2018-03-18,0.800207810742514,0,0,0,0,0.049106534038271,0.010455170912402,0,0.001867931655475,0.003672535132085,0,0.003125043851989,0.091733186372689,0,3.85348456246512,0,0,0,0,0,0.033240234213216,0.007701833333288,0,0.031560141415823,0,0.717517882585526,0.003250801137515,0,0,0.034033577782767,0,0,0,0.005299534116473,0.341111482608886,0.003971396280187,0.043991978679385,0.042429136378425
2018-03-25,0,0.067212283138245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,0.15514968761376,0.003091791437732,3.08989000320435,3.06316607339042,2.78951054527646,0.251789439292181,0.580507687159947,1.49619606988771,0.025066090055874,0.16282687655517,3.00292430711644,0.060860074701763,2.20493237801961,3.04555947440011,1.01249200957162,3.34025228591192,0.681693238871438,0.491973524434226,3.32526874542236,0.257407064948763,0.201876487050738,0.892884775286629,0.25077871126788,0.649092486926488,0.235665845870972,0.348207978975205,0.2892600945064,1.59970308485485,1.57332043988364,0.288658101218087,2.59496198381696,0.257100445883615,0.257142861684163,0.33867119039808,0.309829835380827,0.257058846099036,0.182347467967442,0.193145343235561
2018-04-08,2.76155338436365,0.001712460011717,1.84454962930509,1.65772300532886,2.0282073361533,0.01783632238706,0,1.94024200737476,0.004811563236373,0.766691617667675,1.88992968627385,0.349585501920609,2.49471511159624,1.7464953150068,0.276237355811255,1.63018638747079,2.89008030188935,3.28215063044003,1.65912178584508,1.10408964380622,0.363638426576342,0.402569855962481,0.696389097986477,0.545860865286418,1.48045470373971,2.76546482812791,0.054769652230399,2.44926864405473,1.31364747988326,0.74727095408099,1.13618949481419,1.33626770121711,0.911772817373276,0.283323290802184,2.91734308288211,1.03003861648696,0.044589234249932,0.063345832484109
2018-04-15,3.42155046840864,0.236425170231433,2.78646375052631,1.36273074150085,3.04073474591687,0.36097466271548,0.86012145451137,0.854568916772093,0.692671593385083,1.09369971603155,2.71603262105158,0.398715972900391,2.91776880792209,2.55932235185589,10.508659504354,1.47381743221056,1.70329586389874,0.492398680107934,2.74587320217064,0.768732305083956,0.437592019992215,0.991452749995958,0.680151673566018,0.347102080072675,0.899857848882675,3.79547006104674,0.719404489653451,1.18308394366787,0.858789865459715,0.520850242887224,0.609465275491987,0.669548307146345,0.78796772587867,0.872497254893893,2.00378866990407,0.75235427064555,0.332955649920872,0.552350418908255
2018-04-22,1.17141296421843,0.048798832746725,0.223975440487266,0.077574287142072,0.354296987255414,0,0,0.277073911258152,0,0,0.015805369243026,0,1.4252279575382,0.102126006569181,1.43103286304644,0.022153325024105,0.98086292296648,0.735164179120745,0.03228748696191,0,0,0,0,0,0,1.2045968121716,0,0.460542815072196,0.099705955811909,0,0,0,0,0,1.84411243278356,0,0,0
2018-04-29,3.87206775961178,0,0.548693775598492,0.607246288231441,1.35288789158776,0,0,1.59455166544233,0,0,0.241926621911781,0,3.53479506075382,0.714533839906965,0.362145310533898,0.301360856919061,3.82978786740984,4.06779823303223,0.328045572553362,0,0,0.044795155525208,0,0.021535517204375,0,3.96913227722758,0,2.61277480352493,0.61879921491657,0,0.125590068953378,0,0,0,4.05011340550014,0,0,0
2018-05-06,5.46423968566316,0.036572864131322,6.15981194057635,5.93646183929273,6.48286670801185,1.51915674053487,1.88221786756601,3.85767051391304,0.264607104233333,1.98980346109186,5.85304476533617,1.02700071817353,9.2052346482873,6.20561432625566,1.38781902087586,6.02696659025692,6.05517734055008,5.05787372610399,6.38562293989318,2.75105342694691,1.48365763361965,1.95297598129227,2.36433078827603,2.44911983963989,2.86418206010546,5.58663606501761,0.951147682326181,6.03520158358983,4.16469038277864,2.17127546795777,4.48246813246182,2.79980414254325,2.84593963623047,1.7219759679976,6.38961402504217,2.50816099984305,1.22740119269916,1.25654220581055
2018-05-13,0.858282064486827,0.047218964568206,0.29576219565102,0,0.236784408489863,0.063438827083224,0.115504064730236,0.112593989287104,0.292707411731992,0,0.029725765543325,0.012948952970051,1.68524616530963,0,3.09446793368884,0,0.555706002350364,0.926896366051265,0,0,0.083206491810935,0.159988271338599,1.52805473123278,0,0.073978560311454,0.516998502470198,0.19007387395416,0.254345821482795,0.038659989833832,0.005029985734395,0,0,0,0.05793576226348,5.36117789433116,0,0.102668719632285,0.097379616328648
2018-05-20,5.06698580511979,0.063747495885879,2.05051793370928,2.31187391281128,2.50784347170875,0.334215975943066,2.00376605987549,2.3617507474763,0.251565393379756,1.2837672659329,1.90774751534419,3.00167812619891,4.33985602131912,2.40445382254464,6.67047033565385,2.17341037023635,4.07913797029427,4.21289641303676,2.2031273160662,0.071803877396243,0.119924174887793,0.644931043897356,1.25527793754424,0.325272946130662,0.300060593230384,4.97820912869204,1.56109259469169,3.42660522460937,1.44641754882676,0.29453547171184,1.5693017414638,0.057255949292864,0.05714285941351,1.69689096723284,4.78063453946795,0.065477662852832,0.157376442636762,0.112697294780186
2018-05-27,6.12209556358201,0.022378433081839,0.591402666909354,0,0.560806660425095,0,0,0.936902481530394,0.020400981817927,0,1.08528915473393,0,0.983636259606907,0,6.41828661518438,0,2.7474688791803,0.99707602262497,0,0,0,0,1.23157404150282,0,0.12180141721453,1.96381195811998,0,0.211801687876383,0.077378588063376,0,0,0,0,0,28.2369078170686,0,0,0
