,weeks,Araria,Aurangabad,Banka,Begusarai,Bhagalpur,Bhojpur,Buxar,Darbhanga,Gaya,Gopalganj,Jamui,Kaimur (bhabua),Katihar,Khagaria,Kishanganj,Lakhisarai,Madhepura,Madhubani,Munger,Muzaffarpur,Nalanda,Nawada,Pashchim Champaran,Patna,Purba Champaran,Purnia,Rohtas,Saharsa,Samastipur,Saran (chhapra),Sheikhpura,Sheohar,Sitamarhi,Siwan,Supaul,Vaishali,Arwal,Jehanabad
262,1984-01-15,298.40576,299.93628,297.29712,297.53955,297.69653,298.95255,299.35815,297.9287,299.20328,299.14453,297.14496,299.8484,298.39966,297.6548,297.75928,297.5389,298.41687,298.3327,297.15845,298.45068,298.33472,298.18042,298.4973,297.98013,298.39862,298.54166,299.8222,298.00473,297.6996,298.30795,297.82178,298.0869,298.16733,299.02182,298.5288,298.02783,299.2058,298.9226
263,1984-01-22,296.03003,295.7418,295.41577,295.51978,295.40063,295.82788,295.81323,295.90015,295.65894,296.42993,295.05713,295.6774,295.63852,295.48755,295.7766,295.316,295.7566,296.38345,295.22485,296.0437,295.6101,295.24796,295.92825,295.66006,296.09833,295.8798,295.65277,295.6936,295.68433,296.0272,295.49634,296.01,296.28735,296.2997,296.4293,295.78833,295.88257,295.8357
264,1984-01-29,296.7185,296.3331,296.16187,296.2605,296.14297,296.59937,296.5681,296.92114,296.28082,297.28882,295.8225,295.76147,296.26138,296.2439,296.51123,296.02905,296.70874,297.4392,295.86304,297.00415,296.54077,296.11044,296.64386,296.5909,297.11224,296.53256,296.13647,296.62607,296.65894,297.07513,296.45288,296.99976,297.27188,297.29922,297.2667,296.79712,296.60718,296.62476
265,1984-02-05,300.0,299.21225,298.41553,298.68652,298.28516,299.32877,299.58594,300.83252,299.27362,301.3286,298.67285,299.30698,298.8961,298.51074,299.4668,298.6276,299.60938,301.58594,298.167,300.92578,298.94043,299.00455,300.57562,299.19727,300.8711,299.39908,299.03986,299.65952,299.92236,300.3672,298.78906,300.87305,301.3854,301.06967,301.13803,299.95996,299.30273,299.1953
266,1984-02-12,300.58325,297.1749,297.91235,298.62378,298.79858,297.4724,297.40503,299.47534,297.31244,298.69897,297.0603,296.95322,299.88647,299.0271,301.18628,298.00302,299.91138,300.36694,298.00854,299.1819,297.88745,297.406,299.23096,298.24585,298.97125,300.41187,296.95483,299.59937,299.12964,298.899,298.05444,299.0525,299.69702,299.0004,300.54272,298.87964,297.25757,297.59546
267,1984-02-19,302.2959,299.52124,299.57324,299.4939,299.9061,299.44507,299.29175,300.80804,299.65836,300.52686,298.9674,298.75302,301.27353,299.8872,302.72607,299.25,301.37842,301.8985,299.23682,300.74072,299.5349,299.37866,300.8175,299.6085,300.72665,301.90543,298.94937,300.61703,300.25433,300.20255,299.45874,300.96533,301.71533,300.2565,302.6333,300.13507,299.51343,299.5935
268,1984-02-26,301.0454,300.3851,299.41553,300.1963,299.7653,300.2855,300.1172,300.82324,300.61465,300.7202,299.61035,299.27246,300.1455,299.99023,300.70117,300.01205,300.80273,301.41815,299.67773,300.7583,300.30078,300.2308,300.5569,300.2399,301.1627,300.83755,299.77325,300.76334,300.49072,300.3873,300.2002,301.5791,301.7692,300.6188,301.4248,300.23047,300.4502,300.48145
269,1984-03-04,302.08008,302.35995,299.93445,300.5774,300.4878,301.41138,302.261,301.46362,301.93286,303.04272,300.09204,302.2545,301.6792,300.70056,302.0044,300.4791,301.8745,302.5052,300.01392,301.70483,300.886,301.03638,303.82666,300.71738,303.38834,302.19614,302.04965,301.27164,300.98413,301.1985,300.68286,303.00708,303.40356,302.41006,302.55615,300.75806,301.38208,301.19458
270,1984-03-11,305.37573,306.48282,304.02368,304.3728,304.14297,305.0883,305.63452,304.86304,306.12866,305.6648,304.27222,306.47012,304.7267,304.43726,305.09058,304.45874,305.10767,305.54507,303.97534,305.15112,304.84448,305.12735,305.59985,304.5043,305.78998,305.23935,306.17905,304.69833,304.6443,304.69147,304.6521,305.81616,306.04272,305.36304,305.38647,304.52954,305.281,305.16382
271,1984-03-18,310.12378,309.17783,307.9604,308.70288,308.3881,308.80396,308.89478,310.11987,309.18756,310.55005,308.1172,308.41516,309.1726,308.94897,309.73218,308.42416,309.79858,310.53745,308.02844,310.30603,308.64673,308.6954,310.45508,308.6495,310.73883,309.86533,308.64072,309.6166,309.47583,309.4196,308.5027,310.69214,310.8777,309.93027,310.17978,309.04675,308.84692,308.90552
272,1984-03-25,309.7693,311.0398,308.89282,309.1306,308.8575,309.8334,310.25366,309.21094,310.85522,310.3777,309.11304,310.86435,308.81598,309.1101,309.26538,309.4519,309.3418,309.69196,308.81323,309.81714,309.75952,309.9708,309.74292,309.35098,310.09488,309.37476,310.7894,309.01767,309.25317,309.2234,309.4851,309.93628,310.00497,309.97794,309.76602,309.40356,310.05933,310.02026
273,1984-04-01,310.1842,313.3134,310.89453,311.1228,310.75806,312.3943,312.65894,311.17554,313.2184,312.3036,311.62427,312.868,310.83893,310.94946,309.2251,311.75693,311.1023,310.8644,310.86743,311.44897,312.35425,312.48657,311.43036,311.86905,311.47992,310.92676,313.05728,310.83487,311.30872,311.27838,311.98413,311.14868,311.4768,312.17618,309.86972,311.6527,312.57007,312.58228
274,1984-04-08,314.99097,313.692,311.61108,313.39673,312.35278,313.2089,313.51978,314.4856,313.57153,313.8098,311.93042,313.5292,313.58676,313.49048,314.7727,312.71152,314.50513,314.77426,312.01978,314.15942,313.16528,312.99863,313.4685,313.2421,314.04694,314.71085,313.68402,314.2675,314.08716,313.30396,313.0774,314.15747,314.49863,313.51685,314.7753,313.656,313.38013,313.3899
275,1984-04-15,312.20532,314.92,312.13696,312.85327,312.1355,314.46948,314.58472,312.7339,314.2984,314.0818,312.8479,314.6853,311.989,312.365,311.3667,313.6075,312.42725,312.47574,312.51245,313.18408,314.0017,314.0411,313.1386,313.76962,313.17572,312.129,314.88666,312.27548,312.79224,313.40308,313.96167,313.2229,313.0126,314.26636,312.27042,313.51392,314.5183,314.33472
276,1984-04-22,313.7146,315.66837,313.96216,314.68335,314.27774,315.2438,315.27734,314.5525,315.5101,315.37134,314.12378,315.26956,313.74155,314.4558,312.24976,314.8025,314.3772,313.84653,314.1267,314.75366,315.17224,315.1547,314.729,315.03467,314.8361,313.97305,315.45547,314.10654,314.76245,314.77002,315.16968,314.7693,314.27856,315.30844,313.69604,314.95435,315.31348,315.292
277,1984-04-29,310.55786,313.92545,311.51685,311.5183,310.99487,312.8475,313.01904,310.84326,313.33545,312.5625,311.90363,313.4834,310.43628,310.98315,310.1394,312.18173,310.78223,310.46973,311.43237,311.41016,312.6421,312.7462,312.22217,312.2766,311.87198,310.6609,313.70956,310.18546,311.13965,312.1376,312.53784,311.65283,311.17236,312.57993,310.62476,311.89795,313.12744,313.01416
278,1984-05-06,307.6631,315.2815,312.30908,313.00635,312.30093,314.0604,314.57104,312.50684,314.84152,313.29248,312.85565,314.85095,309.1508,312.2671,305.89453,313.45572,310.7821,311.4427,312.3252,312.96143,313.9922,313.92993,311.97095,313.53906,312.36768,308.49023,315.02374,311.12744,312.87305,313.15674,313.95508,312.61377,311.79214,313.37753,309.34848,313.35095,314.59448,314.32495
279,1984-05-13,304.42676,312.86353,305.32147,306.82922,304.49,310.96957,311.64014,305.55847,312.28598,308.88074,307.385,313.5487,303.32974,305.64575,303.9624,307.23624,304.17578,304.88663,305.65698,307.9099,309.60596,309.76065,306.0311,308.90396,306.89755,303.73584,312.91473,304.63174,306.85156,309.00742,308.2124,306.51147,305.51523,309.39932,305.01904,308.4494,311.35498,310.92334
280,1984-05-20,309.35645,318.36856,315.80493,317.28442,315.61157,317.9729,318.0276,315.37378,317.81134,317.40112,316.47437,317.8523,310.62433,316.26392,308.104,317.38892,312.31158,312.6573,316.65845,316.79224,317.85864,317.46573,315.19824,317.67993,315.85455,309.80093,318.14215,314.0061,316.84595,317.32797,317.8186,315.70923,314.441,317.56143,310.50107,317.27222,318.0686,318.06665
281,1984-05-27,308.43018,318.01572,316.6211,315.73975,314.30453,317.38785,317.61963,312.65918,318.01093,315.9021,316.93408,317.5131,309.4091,313.74658,305.7788,316.9419,311.0542,310.70596,316.3296,314.78436,317.74365,317.56104,314.55322,316.9751,314.85394,308.74203,317.77783,311.71533,314.5835,315.85245,317.38916,313.88208,312.96884,316.15527,309.91196,316.13574,317.7544,317.84033
282,1984-06-03,310.78223,316.5272,311.729,311.97705,310.9269,314.58383,314.54346,312.1792,315.68097,314.08154,311.63586,315.45816,310.50986,311.3501,310.31396,312.38632,310.86523,310.979,311.62646,313.4502,313.3628,313.38004,311.30734,313.0851,312.6958,310.75635,315.4333,311.24854,311.90332,313.09854,312.7798,312.92236,311.76547,314.3898,310.52457,312.38135,315.33252,314.94775
283,1984-06-10,305.89233,307.71762,307.2444,306.12866,306.55557,307.85098,310.05518,306.4724,307.70688,310.32715,306.521,308.91495,305.90738,306.4641,304.94458,307.1132,306.33704,306.0813,306.45386,308.13037,306.474,307.4459,308.17285,306.3524,308.89716,305.70142,308.36874,306.14053,305.89838,307.61945,307.2317,308.43896,307.20718,311.07568,305.43936,306.18195,308.06763,307.24146
284,1984-06-17,306.71008,309.02206,307.26587,308.594,307.46933,309.10342,309.31958,308.20288,308.72778,308.75903,307.12018,309.18063,307.29694,307.81665,306.94922,308.44327,307.19116,307.5313,307.79224,308.49097,308.98462,308.6464,307.61975,308.78506,308.20084,307.01294,309.12192,307.88208,308.37183,308.81293,309.0481,307.93872,308.22647,308.69702,306.98233,308.4856,309.3352,309.22583
285,1984-06-24,305.77356,307.5436,305.26434,307.0879,305.67993,307.3828,308.0625,306.93408,306.98615,307.35352,305.03754,308.3815,305.71967,306.66602,305.92603,306.39713,305.91846,306.2625,305.40955,307.1631,307.15723,306.77368,307.04703,307.02475,306.7789,305.90723,307.9699,306.22134,307.27588,307.11075,307.08008,306.96875,306.74805,307.5941,305.902,306.7063,307.6172,307.57422
286,1984-07-01,305.2522,305.55045,305.0157,305.76978,305.13486,306.15796,306.41748,306.40125,304.9699,306.5464,304.28033,305.93594,304.98203,305.42236,305.03223,305.03696,305.38184,305.8333,304.74365,306.6598,305.72192,305.25766,306.1958,306.02603,306.57843,305.06714,305.95596,305.81494,306.33887,306.05646,305.5664,306.437,306.43765,306.2023,305.5923,306.1444,306.11255,306.08838
287,1984-07-08,306.17017,307.20996,305.91937,306.48523,306.03653,307.19937,307.6433,306.44202,306.68146,306.80646,305.30597,307.00122,306.15973,306.39136,306.01147,306.6227,306.26392,305.96207,305.50464,306.76697,306.99902,306.81152,306.35645,306.87534,306.632,306.1212,307.30518,306.38486,306.42828,306.84726,306.77637,306.49634,306.30753,307.04068,305.77676,306.75922,307.542,307.68652
288,1984-07-15,305.406,306.1791,305.63037,306.34985,305.8099,306.41455,307.47754,306.5974,306.40912,307.70312,305.7788,306.60098,305.2116,306.1936,304.9143,306.16495,305.511,305.90707,305.79456,306.97894,307.4004,306.84677,306.36896,307.17554,306.3814,305.29224,306.46295,306.1809,306.57397,307.4004,306.82935,305.84497,306.48364,308.0397,305.5214,306.8996,306.33276,306.24878
289,1984-07-22,306.33502,305.35083,304.7444,305.66394,306.14902,305.96738,306.71997,306.6194,305.49796,307.12817,304.04175,305.38272,306.08282,306.46997,305.3589,305.261,306.50708,306.1852,305.45142,306.53296,306.18677,305.86255,306.3933,305.8899,306.78363,306.20346,305.66293,306.98233,306.01373,305.9532,305.99536,306.7766,306.9706,307.08847,306.24966,305.94977,306.19458,305.92896
290,1984-07-29,303.70374,305.07022,304.64624,305.4851,304.90894,305.7054,306.2838,305.49048,305.0993,305.76,304.3518,305.63193,304.0478,305.11304,302.7827,305.50333,304.73767,303.91983,304.9851,305.05823,305.32397,305.1205,304.47925,305.6649,305.17877,303.92944,305.72998,305.20142,305.82544,305.36118,305.0476,304.7229,303.91464,306.25024,303.7369,305.50708,305.5027,305.50854
291,1984-08-05,306.61768,306.18863,305.4101,306.5503,306.05258,307.02002,307.08057,307.09277,305.89764,307.15625,305.17035,306.02963,306.33643,306.5874,306.4497,306.0812,306.73273,307.09268,305.7661,306.88184,306.7329,306.1207,306.8069,306.813,307.04346,306.48746,306.521,306.86246,306.7378,307.03018,306.66455,307.02588,307.18018,307.1613,306.6122,306.6101,307.01807,306.9419
292,1984-08-12,307.5304,305.93204,305.9781,307.2212,306.83945,306.70288,307.38428,307.82275,305.62003,307.82538,305.10193,306.07504,307.7111,307.01904,307.57202,306.344,307.3045,308.04932,306.521,307.58838,306.6726,305.9418,308.4541,306.81055,308.1027,307.51602,306.24942,307.18457,307.53778,306.98544,306.70752,307.79346,308.19058,307.5122,307.84595,307.0218,306.614,306.58374
293,1984-08-19,307.95532,306.3479,306.72534,307.30322,307.28067,307.29453,307.21704,308.1123,305.98016,308.24927,305.52417,306.07413,307.22275,307.44543,307.63013,306.7745,307.69592,308.2687,306.6267,308.3944,307.26978,306.319,309.00555,307.66626,308.8217,307.28793,306.65063,307.78418,307.8861,307.8815,307.3479,308.94678,308.6232,307.9755,308.25333,307.9026,307.26587,307.42798
294,1984-08-26,306.69507,305.78818,305.71216,306.4048,306.40372,306.2556,306.33472,306.98102,305.0605,306.57617,304.9463,305.6775,306.1187,306.79272,306.2566,305.78555,306.77924,306.75815,305.93042,306.94836,305.91772,305.3191,306.51416,306.3265,306.89014,306.53784,306.01773,307.00967,306.99902,306.48804,306.1443,306.92725,307.05933,306.4431,306.59058,306.52264,306.08374,306.0681
295,1984-09-02,305.5962,303.33154,304.26514,305.3037,305.1351,304.02832,304.0044,305.6123,303.53085,304.84143,303.52734,302.9878,305.3791,305.52344,305.85938,304.84537,305.3999,305.71307,304.4912,305.5996,304.40967,304.4059,305.16406,304.6455,305.6748,305.48862,303.1464,305.33365,305.60645,304.5656,304.94043,305.7998,305.94955,304.42593,305.62076,304.94702,304.1831,304.35938
296,1984-09-09,303.16888,303.80258,303.4358,303.67957,303.45322,303.59732,304.1997,303.78467,303.12177,304.02148,302.7281,303.8065,303.4489,303.6411,303.19507,303.31323,303.50635,303.13885,303.2616,304.47803,303.67578,303.28076,304.24634,303.6089,304.39072,303.6682,303.89423,303.5585,303.63593,303.51593,303.84814,304.35205,304.3911,303.69278,302.97314,304.27734,303.61377,303.36377
297,1984-09-16,304.61298,305.72412,304.67676,305.27197,305.38492,305.95786,305.87354,305.55066,305.49384,306.54053,304.90723,305.0441,305.24252,305.23975,304.81543,305.36343,305.0138,305.0502,304.96436,306.1958,306.0249,305.64014,305.31485,305.9292,305.6312,305.25845,305.5241,304.9445,305.315,306.39404,305.9214,306.20654,305.52295,306.46695,304.55746,306.0,306.00342,306.01514
298,1984-09-23,304.91724,305.6827,305.41357,305.8767,305.52173,306.115,306.3562,306.21167,305.37378,306.71362,304.82922,305.58047,305.3021,305.67297,304.84937,305.41577,305.23218,305.53198,305.27295,306.5105,305.82202,305.2897,306.24805,306.13388,306.48178,305.13354,305.79117,305.77188,306.18726,306.42163,305.88647,306.44702,306.3116,306.6163,304.80997,306.3152,305.8767,305.8357
299,1984-09-30,305.89868,305.99194,305.65698,306.36597,306.23477,306.44052,306.73315,306.57593,305.71075,306.57257,305.0686,306.01797,306.07513,306.4099,305.8689,305.86758,306.11694,306.2558,305.81714,306.55298,306.21765,305.73413,305.83234,306.3312,306.29126,306.02255,306.10638,306.39755,306.4319,306.52768,306.26147,306.44604,306.3816,306.632,305.88004,306.39362,306.43335,306.3943
300,1984-10-07,306.8374,306.75894,306.66162,307.86963,307.05063,307.0565,306.67236,308.14795,306.9134,307.55493,306.7046,305.76016,306.8786,307.72314,306.61768,307.50375,307.42676,307.5622,307.2329,307.90527,307.66553,307.4315,307.0017,307.73032,307.60712,306.99658,306.2635,307.83383,307.99902,307.3876,307.8247,307.73877,307.78238,307.21353,306.95557,307.7539,307.26025,307.5669
301,1984-10-14,305.44385,306.18643,305.48022,306.26,305.60922,306.7893,306.90063,306.45148,305.97427,307.29053,305.3567,305.7457,305.5118,305.9574,305.25537,305.83813,305.5962,305.91757,305.78833,306.89917,306.42505,305.85962,306.51807,306.63892,306.8833,305.369,306.10455,305.92358,306.48218,306.90338,306.1526,306.80127,306.5616,307.0349,305.56128,306.67798,306.8772,306.92407
302,1984-10-21,305.43988,305.29028,304.91693,305.7732,305.27432,305.87363,306.0581,306.03296,304.69458,307.14075,304.55084,305.06503,305.346,305.75952,305.2666,305.00723,305.73132,305.50366,305.03003,306.79956,305.46362,304.4249,306.55493,305.9545,306.7398,305.39755,305.1806,305.74292,306.06714,306.45718,305.25854,306.7019,306.52417,306.89438,305.35098,306.2517,305.84253,305.93628
303,1984-10-28,305.1682,305.989,305.3838,306.08313,305.80606,306.36075,306.4314,306.50073,305.51968,307.0843,305.1306,305.73233,305.60345,306.15796,304.41516,305.51505,306.09546,305.78238,305.74292,306.79095,305.7417,305.27353,306.11038,306.0598,306.60947,305.6661,305.99057,306.2859,306.42505,306.69916,305.6421,306.49878,306.1438,306.7981,305.2169,306.37238,306.34448,306.1648
304,1984-11-04,305.0542,305.17807,304.65112,305.8877,305.27002,305.69434,305.58496,305.76416,304.6936,306.51416,304.261,304.64975,305.20255,305.73145,304.91406,304.99902,305.3407,305.19696,305.09155,306.3623,305.43164,304.61816,305.6317,305.84146,306.1994,305.27554,305.11972,305.598,306.14258,306.14667,305.46387,306.08887,305.7477,306.2041,305.05322,306.15234,305.7334,305.7881
305,1984-11-11,304.65454,302.96167,303.06763,303.72363,303.5061,303.30673,303.28003,304.4912,302.96646,304.32373,302.98755,302.8539,304.16547,303.94043,304.60962,302.95596,304.32617,304.53677,303.1554,304.37695,303.2063,302.9332,304.15747,303.57358,304.63242,304.4838,302.9361,304.4017,304.26172,303.9336,303.10376,304.60156,304.5332,303.98892,304.66104,303.94238,303.3147,303.34985
306,1984-11-18,303.18237,302.3278,301.67383,302.25696,302.045,302.74057,302.9287,302.7688,301.6914,303.1621,301.28467,302.5023,302.5437,302.4021,302.9851,301.57065,302.83228,302.92065,301.7129,302.87085,302.25586,301.44107,302.7901,302.507,302.95645,302.9415,302.53653,302.76505,302.66614,302.96857,302.00342,302.89014,302.73233,303.14682,303.30933,302.6598,302.6416,302.57324
307,1984-11-25,302.2744,301.42236,300.6772,301.78662,301.37613,302.11572,302.20264,302.47705,300.90616,302.89014,300.1986,301.16357,301.77393,301.7954,302.0913,300.96664,302.08545,302.47705,300.98584,302.72412,301.79248,300.869,302.62817,302.06754,302.82,302.08447,301.5298,302.16586,302.31787,302.51376,301.53564,302.7622,302.6027,302.7505,302.52133,302.3462,302.05518,302.05908
308,1984-12-02,302.18555,299.96548,300.27832,301.10352,301.00845,300.45312,300.35938,301.77197,299.88086,301.41016,299.7124,299.6481,301.49698,301.31934,302.22485,300.28516,301.8081,301.84024,300.42578,301.64697,300.60156,299.98892,301.3146,300.90952,301.67227,301.9044,299.91797,301.70572,301.52197,301.11444,300.66016,301.71484,301.59897,301.1478,302.2311,301.25586,300.42578,300.58398
309,1984-12-09,300.8462,299.5686,299.05408,299.68298,299.60385,299.63828,299.63208,300.33154,299.3676,300.48267,298.70386,299.15747,300.24307,299.9087,300.86523,299.1005,300.57068,300.4167,299.11755,300.4242,299.65552,299.191,300.1319,299.7307,300.49603,300.71255,299.45377,300.28726,300.06488,299.99127,299.5725,300.4536,300.47055,300.22745,300.76236,299.9226,299.72876,299.7893
310,1984-12-16,299.7185,302.45206,300.61304,300.14087,300.4117,301.10312,301.12524,300.1233,301.94986,299.87915,300.46313,302.57315,300.1264,300.25513,298.97974,300.23007,300.2434,299.86508,300.36743,300.1609,300.7893,301.01718,298.9265,300.41235,299.50415,299.9807,302.15533,300.1578,300.16284,300.1983,300.47095,299.76587,299.64542,300.08813,299.68515,300.2771,301.49243,301.30493
311,1984-12-23,298.42188,298.5709,297.52222,297.74,297.72598,298.24838,298.125,297.82202,298.09286,297.90967,297.1615,298.18164,298.0441,297.7898,298.5166,297.4213,298.2445,297.9716,297.39233,297.71185,298.0691,297.7501,297.79443,297.9026,297.50604,298.2522,298.37994,298.02158,297.82642,297.80682,297.96362,297.40137,297.62793,297.87012,298.41495,297.79724,298.37793,298.24878
312,1984-12-30,299.11816,298.66928,298.15436,298.6328,298.47168,298.9244,298.8645,298.99078,298.4699,299.06934,297.93732,298.463,298.66464,298.67188,298.92188,298.31567,298.9995,298.93353,298.28735,299.17603,298.85474,298.4191,299.1626,298.8859,299.2168,298.98926,298.63287,298.98666,298.94385,298.9663,298.66895,299.06567,298.94913,299.04135,299.16177,298.9807,298.9973,299.0149
313,1985-01-06,297.8828,297.85718,297.99878,297.29236,297.7732,297.36816,297.3037,297.82568,298.37653,297.76562,298.01636,296.79977,297.89508,297.45386,297.79004,297.75302,297.85535,297.78848,297.74683,297.54297,297.52124,298.2849,297.9248,297.17505,297.79395,297.86148,297.21445,297.84732,297.7124,297.43536,297.55444,297.56348,297.49643,297.6006,298.00293,297.54688,297.54272,297.62866
314,1985-01-13,297.87964,297.36288,297.56372,297.87427,297.80167,297.4319,297.11353,297.7644,297.29135,297.48315,297.1875,296.7216,297.79596,297.94067,297.56616,297.50806,298.04614,297.34906,297.49634,297.62817,297.96606,297.51587,297.23315,297.68448,297.5362,298.03995,297.1573,298.0712,297.95337,297.16547,297.9182,297.4104,297.42993,297.2854,297.62216,297.56763,297.83618,297.98462
315,1985-01-20,298.12524,297.62207,297.26855,297.35254,297.30045,297.52377,297.18652,297.47852,297.3994,297.18213,296.9702,297.13184,297.6797,297.2754,298.44556,297.14096,297.54388,297.3791,297.12012,297.4912,297.79883,297.36426,297.2319,297.52377,297.2042,297.88242,297.48105,297.41177,297.5371,297.0748,297.58496,297.12598,297.45175,297.0804,298.07446,297.41504,297.88184,297.94238
316,1985-01-27,299.68774,299.02026,299.7063,298.9724,299.46494,297.9669,297.5642,298.99683,299.27106,298.22974,299.73267,298.34805,299.59604,299.11987,299.6306,299.46948,299.49048,299.2355,299.5603,298.469,298.72046,299.38028,298.66956,298.33017,298.49527,299.70645,298.30933,299.25137,298.76538,297.64957,299.05737,298.48706,298.89267,297.5934,299.62143,298.24536,298.32495,298.4773
317,1985-02-03,300.6045,299.41943,300.77637,299.86816,300.62402,299.18033,298.9834,300.26245,299.54044,300.0078,300.28467,298.70068,300.7027,300.36035,300.10486,299.83823,300.80908,300.41986,300.2256,300.01514,299.4873,299.723,300.23004,299.3148,300.02148,300.71255,299.0114,300.56998,299.88623,299.41953,299.6787,300.04102,300.4336,299.52475,300.61035,299.5442,299.28906,299.28516
318,1985-02-10,300.15552,302.8069,300.67065,300.6438,300.71704,301.21786,301.06274,300.4475,302.76605,300.6264,300.90356,301.66885,300.2976,300.5481,299.72485,301.15585,300.53882,300.2022,300.91333,300.48364,301.03833,301.86288,300.23364,300.5603,300.29523,300.25284,301.93774,300.46118,300.42505,300.47784,300.969,300.38696,300.43643,300.60464,299.8212,300.38757,301.71704,301.47095
319,1985-02-17,300.40576,300.1079,299.89795,299.79395,300.1979,300.10205,299.95752,300.40967,299.87823,300.59473,299.64056,299.8081,300.35196,300.1455,300.73633,299.41187,300.28027,300.66974,299.93262,300.33154,299.63037,299.60928,300.88715,299.64957,300.40497,300.52148,299.94073,300.28906,299.99683,300.01923,299.34814,300.40454,300.69742,300.2251,300.2391,299.93506,300.2251,300.0415
320,1985-02-24,302.8706,304.23633,302.64404,302.4165,302.562,303.43008,303.4934,302.91455,303.79346,303.19873,302.78955,304.30396,302.71826,302.51318,302.72217,302.28336,302.771,302.98273,302.55322,302.91602,303.09814,303.08023,303.13623,302.6688,303.0163,302.87125,304.07172,302.66553,302.6084,302.63312,302.56592,303.1714,303.14078,302.8702,302.8309,302.5708,303.84717,303.6577
321,1985-03-03,304.8125,306.94077,305.20117,305.1631,305.2526,306.12173,305.95605,305.4463,306.39142,305.74902,305.21338,306.5133,305.23907,305.2041,304.7422,304.91275,305.27686,305.1289,305.2412,305.4663,305.97754,305.7311,305.24536,305.58334,305.33594,305.29297,306.5285,305.10742,305.4043,305.316,305.42773,305.36133,305.57486,305.42838,304.5254,305.51904,306.5879,306.51758
322,1985-03-10,309.2495,310.58496,309.42285,309.87207,309.5804,309.90268,309.3711,310.05664,310.1373,310.32275,309.38672,309.99707,309.1088,309.6289,308.2832,309.3727,309.5625,309.79825,309.5791,310.1714,310.0293,309.85318,309.98804,309.79395,309.97052,309.33496,310.15216,309.65854,310.1001,309.4533,309.7373,310.20996,309.7998,309.65787,309.38052,309.8672,310.39746,310.44043
323,1985-03-17,309.71143,310.57535,309.44482,309.7964,309.5747,310.31625,310.1245,310.46094,310.19757,310.9536,309.42188,310.44125,309.35205,309.7036,308.88037,309.2733,309.76758,310.36417,309.56592,310.6504,310.1079,309.79868,310.54102,310.0363,310.83563,309.76807,310.4372,309.78696,310.25293,310.1325,309.729,311.08643,310.7316,310.52914,309.73682,310.20068,310.604,310.59424
324,1985-03-24,309.27167,310.60684,309.69702,309.2705,308.99976,309.8077,309.5276,309.66602,310.45776,309.8017,309.98267,310.14444,309.26367,309.29102,309.63086,309.3217,309.25,309.41757,309.3197,309.79395,309.61597,309.86856,309.42456,309.44052,309.6953,309.5249,310.1512,309.1022,309.44385,309.24713,309.33667,310.1211,309.82812,309.39468,309.08765,309.5254,310.198,310.07495
325,1985-03-31,312.89526,312.07578,311.77637,312.375,311.6483,311.86197,311.18604,312.16742,311.96548,312.0747,311.65613,311.4528,312.23218,311.96484,312.97534,311.88217,312.17993,312.23022,311.927,313.0205,312.49512,311.8627,312.1628,312.54688,313.0418,312.81226,311.68842,311.90674,312.46387,311.77655,312.3418,313.2754,312.57285,311.37192,312.3624,312.81445,312.32422,312.70117
326,1985-04-07,311.77942,309.58652,309.81372,310.38208,310.47388,310.10342,309.6316,310.96313,309.31976,310.80103,309.36548,309.2854,311.31647,310.5598,312.17676,309.7291,311.16992,311.20807,309.84692,310.59766,310.09985,309.53116,310.91174,310.21475,311.0936,311.73428,309.65472,310.77335,310.6194,310.06802,310.10864,311.23462,311.2242,310.27856,311.2994,310.22437,309.9895,310.136
327,1985-04-14,314.84985,313.95303,314.63208,315.00806,314.61386,314.50903,314.17212,314.71753,313.8686,314.96216,314.4641,313.3024,314.56097,315.01196,313.74927,314.59952,315.13696,314.24457,314.59692,315.1311,315.0559,314.50772,313.21075,314.8378,314.59888,314.82413,313.90826,314.99927,314.98804,314.66644,315.07544,315.09302,314.96738,314.70435,314.44263,314.97827,314.7649,314.97583
328,1985-04-21,313.4995,315.16495,311.75214,312.15698,312.1935,314.56534,314.2307,312.44092,314.78598,313.2683,312.80054,314.82608,312.962,312.30127,313.6255,312.4087,312.7954,312.7335,311.83972,312.56403,314.22876,314.21054,312.1321,313.43057,312.66364,313.3654,314.97095,312.56396,312.2,313.1686,313.29712,312.5874,312.88492,313.1747,312.94742,312.94116,315.04712,314.8147
329,1985-04-28,316.18628,315.20547,314.40155,316.0603,315.3129,315.6482,315.44897,316.46313,314.8986,316.02917,314.20526,314.95883,315.82672,316.0437,314.5271,315.337,316.2151,316.1607,314.9519,316.3562,315.81323,315.18204,315.59045,315.80966,316.22006,316.08243,315.29584,316.32202,316.29614,315.64154,315.88647,316.55835,316.3767,315.7649,316.1378,315.8142,315.72437,315.82983
330,1985-05-05,307.89966,314.54605,313.1255,313.6001,312.11084,314.2938,314.20312,312.16748,314.04608,313.24854,313.15576,315.12808,307.9584,311.97314,307.05884,313.72153,309.29736,310.17902,313.09326,312.47266,314.45947,313.93832,311.48962,313.75015,312.2005,307.32422,314.76846,310.33545,313.02393,313.2378,314.2417,312.11865,312.47607,313.47998,308.6559,313.07275,314.75928,314.6538
