,weeks,Araria,Aurangabad,Banka,Begusarai,Bhagalpur,Bhojpur,Buxar,Darbhanga,Gaya,Gopalganj,Jamui,Kaimur (bhabua),Katihar,Khagaria,Kishanganj,Lakhisarai,Madhepura,Madhubani,Munger,Muzaffarpur,Nalanda,Nawada,Pashchim Champaran,Patna,Purba Champaran,Purnia,Rohtas,Saharsa,Samastipur,Saran (chhapra),Sheikhpura,Sheohar,Sitamarhi,Siwan,Supaul,Vaishali,Arwal,Jehanabad
54,1980-01-20,280.1952,282.84848,281.4569,281.46912,281.74536,281.29053,280.771,280.2859,282.79953,280.78992,282.05206,281.5897,281.65454,282.34814,279.844,280.87436,280.57062,280.03378,281.28748,280.6546,280.91443,281.03964,279.9765,281.59195,280.785,280.09366,281.3999,280.87582,280.49152,281.3792,280.83325,280.72388,280.45517,280.6154,280.62436,282.1167,281.1499,281.06006
55,1980-01-27,282.40137,281.4475,281.7151,281.89087,282.0712,281.21835,281.15857,282.9701,281.07172,282.37396,281.18384,282.7609,282.91455,282.35034,282.438,281.45532,281.8938,282.3563,281.52954,281.90405,281.11157,281.1461,282.1585,281.74243,282.49335,281.8943,281.41278,282.46255,281.43628,283.13297,281.30298,282.25806,282.9445,282.41373,282.78262,282.40454,280.98657,281.08618
56,1980-02-03,280.7483,280.89902,280.6565,281.91968,281.01328,280.52237,280.67505,281.2395,280.59958,280.9685,280.09888,281.4309,282.70596,283.13562,281.48462,280.22617,281.32227,281.65826,280.67603,281.9973,279.66626,280.3121,280.59155,280.82642,281.6102,282.25595,280.84927,282.14413,281.42383,281.4485,280.07837,282.24048,282.0836,281.01456,282.0455,282.09033,280.49048,280.30884
57,1980-02-10,280.02332,281.1337,280.063,281.11475,279.66617,281.43375,281.5598,281.1548,281.19547,281.71857,280.60205,282.1548,280.29523,281.18604,280.24854,280.37842,280.88348,281.34717,280.18213,281.95575,280.7749,280.95264,281.01575,281.6421,281.87915,280.08218,281.41705,281.47763,281.13544,281.9726,280.75146,282.0608,282.11026,281.26645,280.98697,282.39948,280.99365,280.79248
58,1980-02-17,283.25964,282.34497,283.083,283.7578,282.94028,282.28653,281.97412,283.44238,282.6322,282.50586,283.2036,282.95505,283.24716,283.74072,281.9458,283.16855,282.79004,283.47763,282.86084,283.45288,282.5669,282.86987,281.2229,283.0939,282.9956,282.76645,282.1579,283.44678,283.40033,282.4493,283.0337,283.54248,283.1997,281.73486,283.20914,283.90643,282.22314,282.06885
59,1980-02-24,286.5874,285.70898,286.198,286.4336,286.23697,285.33725,285.35547,286.5481,285.9709,284.792,285.96216,286.06543,286.79648,285.85156,287.1963,285.68002,285.62256,286.18497,285.7002,285.83276,285.41797,285.66733,284.5996,286.06998,286.01993,286.17676,285.22812,285.9746,285.93262,285.9297,286.06152,286.33496,286.75943,284.77994,286.0023,286.34766,285.20703,285.8994
60,1980-03-02,286.33423,287.88013,287.93842,287.76782,287.69946,287.177,286.69263,287.37018,288.06723,287.13196,288.12933,289.00546,287.39948,288.1565,286.7815,287.43027,287.5155,287.47208,287.8098,287.44116,287.5774,288.13467,285.3585,287.98233,287.01007,287.30405,287.23013,287.52377,287.67285,288.48047,287.41724,286.92212,287.36304,287.2792,286.24243,288.75702,287.34497,287.45044
61,1980-03-09,287.2102,289.54312,289.5434,289.45264,289.27588,288.4253,287.8423,287.51294,289.7879,287.21973,289.69806,288.6429,287.70874,289.5094,287.86255,289.3439,286.66675,286.32867,289.8734,288.11444,289.00537,289.9839,285.17767,288.7189,286.46808,287.5616,288.67685,287.5642,288.7677,288.15616,289.3081,286.79858,285.76343,287.4318,286.51865,288.8296,288.77295,288.80225
62,1980-03-16,287.04492,288.22183,288.10632,287.81787,287.067,286.54834,286.50537,286.8921,287.67456,285.79205,288.39673,287.4287,287.10123,287.51453,286.69458,287.50552,287.08636,287.0052,287.1538,287.12463,287.4048,287.31982,285.58636,287.42276,286.8671,286.79688,286.4752,287.22696,286.25928,287.12387,287.95654,287.76318,287.3597,285.90445,287.11734,287.03076,286.9077,287.43506
63,1980-03-23,292.6134,292.06363,292.2943,291.15137,291.69336,291.46176,291.14038,292.17273,292.37592,290.39026,292.7439,291.73862,291.76483,291.6836,292.114,291.8278,291.46985,292.12372,292.05408,291.10876,291.69214,292.90512,289.78943,291.20883,291.1332,291.54517,291.5244,291.76236,291.31897,290.81308,291.8496,291.1089,291.9249,290.652,291.78726,290.99658,291.51514,291.3081
